segment_id,celex,node_id,tipo,identificatore,llm_status,evidence,provisions_raw,lamf_L1,lamf_L2,lamf_L3,lamf_L4,entropy,dominant_lamf,articolo_id
32023R1441__17_p5,32023R1441,32023R1441,articolo,17_p5,ok,"[{""testo"": ""4. Where appropriate and upon reasoned request made by the undertaking under investigation before the expiry of the original time limit, the Commission may, extend time limits set in accordance wit..."", ""layer"": ""L2"", ""motivo"": ""Specifies procedural conditions for extending time limits for submissions""}]","[{""start"": 1, ""end"": 35, ""label"": ""level_2"", ""reason"": ""Specifies procedural conditions for extending time limits for submissions""}]",0.0,100.0,0.0,0.0,0.0,L2,17_p5
32023R1441__18_p2,32023R1441,32023R1441,articolo,18_p2,ok,"[{""testo"": ""1. Pursuant to Article 43(1) of Regulation (EU) 2022/2560 a provider of information may agree that the Commission be entitled to use information acquired pursuant to that Regulation for purposes ot..."", ""layer"": ""L1"", ""motivo"": ""Defines rights to use information beyond original acquisition purposes""}]","[{""start"": 1, ""end"": 43, ""label"": ""level_1"", ""reason"": ""Defines rights to use information beyond original acquisition purposes""}]",100.0,0.0,0.0,0.0,0.0,L1,18_p2
32023R1441__18_p3,32023R1441,32023R1441,articolo,18_p3,ok,"[{""testo"": ""2. If the information provider provides a waiver to the Commission pursuant to Article 43(1) Regulation (EU) 2022/2560, the information provider shall indicate which specific information it allows ..."", ""layer"": ""L2"", ""motivo"": ""Specifies conditions and content for waiver use by information provider""}]","[{""start"": 1, ""end"": 62, ""label"": ""level_2"", ""reason"": ""Specifies conditions and content for waiver use by information provider""}]",0.0,100.0,0.0,0.0,0.0,L2,18_p3
32023R1441__18_p4,32023R1441,32023R1441,articolo,18_p4,ok,"[{""testo"": ""3. If the Commission requests the information provider to provide a waiver pursuant to Article 43(1) Regulation (EU) 2022/2560 the Commission shall specify the information covered by that request a..."", ""layer"": ""L2"", ""motivo"": ""Specifies procedural requirements for waiver requests and use of information""}]","[{""start"": 1, ""end"": 63, ""label"": ""level_2"", ""reason"": ""Specifies procedural requirements for waiver requests and use of information""}]",0.0,100.0,0.0,0.0,0.0,L2,18_p4
32023R1441__17_p4,32023R1441,32023R1441,articolo,17_p4,ok,"[{""testo"": ""3. Where the Commission, pursuant to Article 42(2) of Regulation (EU) 2022/2560, adopts a provisional decision on interim measures, the Commission shall set a time limit within which the undertakin..."", ""layer"": ""L4"", ""motivo"": ""Sets time limit for submitting observations on provisional decision""}, {""testo"": ""Once the undertaking under investigation has submitted its observations, the Commission shall take a final decision on the interim measures repealing, amending or confirming the"", ""layer"": ""L4"", ""motivo"": ""Commission takes final decision on interim measures after observations""}, {""testo"": ""provisional decision. Where the undertaking under investigation has not submitted observations in writing within the time limit set by the Commission, the provisional decision shall become final wi..."", ""layer"": ""L4"", ""motivo"": ""Provisional decision becomes final if no observations submitted in time""}]","[{""start"": 1, ""end"": 41, ""label"": ""level_4"", ""reason"": ""Sets time limit for submitting observations on provisional decision""}, {""start"": 42, ""end"": 66, ""label"": ""level_4"", ""reason"": ""Commission takes final decision on interim measures after observations""}, {""start"": 67, ""end"": 100, ""label"": ""level_4"", ""reason"": ""Provisional decision becomes final if no observations submitted in time""}]",0.0,0.0,0.0,100.0,0.0,L4,17_p4
32023R1441__19_p2,32023R1441,32023R1441,articolo,19_p2,ok,"[{""testo"": ""1. Unless otherwise provided for in Article 20 of this Regulation and Article 42 of Regulation (EU) 2022/2560 and without prejudice to paragraph 6, the Commission shall not disclose nor give access..."", ""layer"": ""L1"", ""motivo"": ""Defines core principle on non-disclosure of confidential information""}]","[{""start"": 1, ""end"": 48, ""label"": ""level_1"", ""reason"": ""Defines core principle on non-disclosure of confidential information""}]",100.0,0.0,0.0,0.0,0.0,L1,19_p2
32023R1441__19_p1,32023R1441,32023R1441,articolo,19_p1,ok,"[{""testo"": ""Article 19 Identification and protection of confidential"", ""layer"": ""L1"", ""motivo"": ""Defines core principle of non-disclosure of confidential information""}, {""testo"": ""information"", ""layer"": ""L2"", ""motivo"": ""Specifies detailed procedural rules for identifying and protecting confidential information""}]","[{""start"": 1, ""end"": 7, ""label"": ""level_1"", ""reason"": ""Defines core principle of non-disclosure of confidential information""}, {""start"": 8, ""end"": 35, ""label"": ""level_2"", ""reason"": ""Specifies detailed procedural rules for identifying and protecting confidential information""}]",20.0,80.0,0.0,0.0,0.3609640460009861,L2,19_p1
32023R1441__19_p3,32023R1441,32023R1441,articolo,19_p3,ok,"[{""testo"": ""2. When requesting information pursuant to Article 13 of Regulation (EU) 2022/2560, interviewing a person pursuant to Article"", ""layer"": ""L1"", ""motivo"": ""Defines obligation to inform persons about access rights under Article 13 and inspections""}, {""testo"": ""13(7) of Regulation (EU) 2022/2560, or asking for oral explanations during inspections in accordance with Article 14 and Article 15 of Regulation (EU) 2022/2560, the Commission shall inform such pe..."", ""layer"": ""L1"", ""motivo"": ""Continues defining the scope of information and consent related to access under Article 13 and inspections""}]","[{""start"": 1, ""end"": 18, ""label"": ""level_1"", ""reason"": ""Defines obligation to inform persons about access rights under Article 13 and inspections""}, {""start"": 19, ""end"": 73, ""label"": ""level_1"", ""reason"": ""Continues defining the scope of information and consent related to access under Article 13 and inspections""}]",100.0,0.0,0.0,0.0,0.0,L1,19_p3
32023R1441__19_p4,32023R1441,32023R1441,articolo,19_p4,ok,"[{""testo"": ""20. Where the Commission otherwise receives information from information providers, it shall inform these information providers that access to the information they provide may be granted pursuant"", ""layer"": ""L1"", ""motivo"": ""Defines obligation to inform providers about access rights under Article 20""}]","[{""start"": 1, ""end"": 27, ""label"": ""level_1"", ""reason"": ""Defines obligation to inform providers about access rights under Article 20""}, {""start"": 28, ""end"": 35, ""label"": ""unassigned"", ""reason"": ""Provision incomplete, no normative content to classify""}]",100.0,0.0,0.0,0.0,0.0,L1,19_p4
32023R1441__19_p7,32023R1441,32023R1441,articolo,19_p7,ok,"[{""testo"": ""(b) to identify the persons in relation to which these documents or other information are considered to be confidential;"", ""layer"": ""L2"", ""motivo"": ""Specifies operational requirement to identify persons linked to confidential information""}]","[{""start"": 1, ""end"": 19, ""label"": ""level_2"", ""reason"": ""Specifies operational requirement to identify persons linked to confidential information""}]",0.0,100.0,0.0,0.0,0.0,L2,19_p7
32023R1441__19_p6,32023R1441,32023R1441,articolo,19_p6,ok,"[{""testo"": ""(a) to identify the documents or parts of documents, or other information, which they consider to contain business secrets or other confidential information;"", ""layer"": ""L2"", ""motivo"": ""Specifies procedural requirement to identify confidential information in submissions""}]","[{""start"": 1, ""end"": 23, ""label"": ""level_2"", ""reason"": ""Specifies procedural requirement to identify confidential information in submissions""}]",0.0,100.0,0.0,0.0,0.0,L2,19_p6
32023R1441__19_p5,32023R1441,32023R1441,articolo,19_p5,ok,"[{""testo"": ""3. Without prejudice to Article 8 and Article 15, the Commission may require, within a specified time limit,"", ""layer"": ""L2"", ""motivo"": ""Specifies procedural requirement for information providers within a time limit""}, {""testo"": ""information providers that provide documents or other information pursuant to Regulation (EU) 2022/2560:"", ""layer"": ""L2"", ""motivo"": ""Details obligation to provide documents or information under the regulation""}]","[{""start"": 1, ""end"": 18, ""label"": ""level_2"", ""reason"": ""Specifies procedural requirement for information providers within a time limit""}, {""start"": 19, ""end"": 35, ""label"": ""level_2"", ""reason"": ""Details obligation to provide documents or information under the regulation""}]",0.0,100.0,0.0,0.0,0.0,L2,19_p5
32023R1441__19_p8,32023R1441,32023R1441,articolo,19_p8,ok,"[{""testo"": ""(c) to substantiate their claims for business secrets and other confidential information for each document or part of document, or other information;"", ""layer"": ""L2"", ""motivo"": ""Specifies detailed procedural requirements for substantiating confidentiality claims""}]","[{""start"": 1, ""end"": 22, ""label"": ""level_2"", ""reason"": ""Specifies detailed procedural requirements for substantiating confidentiality claims""}]",0.0,100.0,0.0,0.0,0.0,L2,19_p8
32023R1441__19_p11,32023R1441,32023R1441,articolo,19_p11,ok,"[{""testo"": ""4. The Commission shall require an undertaking under investigation to identify, within a specified time limit, the parts of a summary notice pursuant to Article 40 of Regulation (EU) 2022/2560 or o..."", ""layer"": ""L2"", ""motivo"": ""Specifies procedural requirements and time limits for identifying confidential information""}]","[{""start"": 1, ""end"": 92, ""label"": ""level_2"", ""reason"": ""Specifies procedural requirements and time limits for identifying confidential information""}]",0.0,100.0,0.0,0.0,0.0,L2,19_p11
32023R1441__19_p12,32023R1441,32023R1441,articolo,19_p12,ok,"[{""testo"": ""5. Where an information provider or undertaking under investigation fails to identify the information that it considers to be confidential in accordance with the requirements laid down in paragraph..."", ""layer"": ""L2"", ""motivo"": ""Specifies procedural consequence for failure to identify confidential information""}]","[{""start"": 1, ""end"": 45, ""label"": ""level_2"", ""reason"": ""Specifies procedural consequence for failure to identify confidential information""}]",0.0,100.0,0.0,0.0,0.0,L2,19_p12
32023R1441__19_p10,32023R1441,32023R1441,articolo,19_p10,ok,"[{""testo"": ""(e) to provide a concise, non-confidential and clear description of each piece of redacted information."", ""layer"": ""L2"", ""motivo"": ""Specifies detailed procedural requirement for describing redacted information""}]","[{""start"": 1, ""end"": 15, ""label"": ""level_2"", ""reason"": ""Specifies detailed procedural requirement for describing redacted information""}]",0.0,100.0,0.0,0.0,0.0,L2,19_p10
32023R1441__19_p9,32023R1441,32023R1441,articolo,19_p9,ok,"[{""testo"": ""(d) to provide the Commission with a non-confidential version of the documents or parts of documents, or other"", ""layer"": ""L2"", ""motivo"": ""Specifies requirement to provide non-confidential document versions""}, {""testo"": ""information, in which the business secrets and other confidential information are redacted in a clear and intelligible"", ""layer"": ""L2"", ""motivo"": ""Details format for redacting confidential information clearly""}]","[{""start"": 1, ""end"": 18, ""label"": ""level_2"", ""reason"": ""Specifies requirement to provide non-confidential document versions""}, {""start"": 19, ""end"": 35, ""label"": ""level_2"", ""reason"": ""Details format for redacting confidential information clearly""}]",0.0,100.0,0.0,0.0,0.0,L2,19_p9
32023R1441__19_p13,32023R1441,32023R1441,articolo,19_p13,ok,"[{""testo"": ""6. If the Commission considers that certain information that is claimed confidential by an information provider or by the undertaking under investigation may be disclosed, either because this infor..."", ""layer"": ""L2"", ""motivo"": ""Specifies procedural rules for disclosure and objection to confidential information""}]","[{""start"": 1, ""end"": 151, ""label"": ""level_2"", ""reason"": ""Specifies procedural rules for disclosure and objection to confidential information""}]",0.0,100.0,0.0,0.0,0.0,L2,19_p13
32023R1441__19_p14,32023R1441,32023R1441,articolo,19_p14,ok,"[{""testo"": ""7. This Article shall not prevent the Commission from using and disclosing to the extent necessary information showing the existence of a distortive foreign subsidy."", ""layer"": ""L2"", ""motivo"": ""Permits Commission to use and disclose necessary information for enforcement""}]","[{""start"": 1, ""end"": 25, ""label"": ""level_2"", ""reason"": ""Permits Commission to use and disclose necessary information for enforcement""}]",0.0,100.0,0.0,0.0,0.0,L2,19_p14
